FID,fire_zone_type,place_fips,place_name,neighborhood,x,y
5007008,,59346,Ramona CDP,,-116.8841014,33.02724381
5007009,,59346,Ramona CDP,,-116.8835792,33.0299887
5007010,,59346,Ramona CDP,,-116.8855794,33.03236943
5007011,,59346,Ramona CDP,,-116.8913434,33.0327343
5007012,,59346,Ramona CDP,,-116.8828876,33.0353439
5007013,,59346,Ramona CDP,,-116.8724419,33.03784054
5007014,,59346,Ramona CDP,,-116.8678427,33.04219893
5007015,,59346,Ramona CDP,,-116.8650885,33.044905
5007016,,59346,Ramona CDP,,-116.85061,33.03697479
5007017,LRA,59346,Ramona CDP,,-116.8552966,33.04397647
5007018,,59346,Ramona CDP,,-116.8591524,33.04497783
5007019,,59346,Ramona CDP,,-116.8688184,33.03539834
5007020,,59346,Ramona CDP,,-116.8591628,33.02776036
5007021,,59346,Ramona CDP,,-116.8614775,33.028293
5007022,,59346,Ramona CDP,,-116.8459834,33.05194282
5007023,SRA,59346,Ramona CDP,,-116.838435,33.051026
5007024,SRA,59346,Ramona CDP,,-116.8385059,33.05361033
5007028,,59346,Ramona CDP,,-116.845724,33.041192
5007029,SRA,59346,Ramona CDP,,-116.8350485,33.037348
5007030,,59346,Ramona CDP,,-116.8478475,33.031077
5007034,,59346,Ramona CDP,,-116.8879604,33.02263082
5007035,,59346,Ramona CDP,,-116.8756533,33.02660699
5007036,,59346,Ramona CDP,,-116.8847512,33.01324476
5007037,,59346,Ramona CDP,,-116.880023,33.01234072
5007038,,59346,Ramona CDP,,-116.873917,33.012569
5007039,,59346,Ramona CDP,,-116.8650878,33.02002295
5007040,LRA,59346,Ramona CDP,,-116.857542,33.0241685
5007041,,59346,Ramona CDP,,-116.8570429,33.02547482
5007042,,59346,Ramona CDP,,-116.864537,33.00992601
5007043,,59346,Ramona CDP,,-116.8655499,33.0117295
5007044,,59346,Ramona CDP,,-116.865582,33.012144
5007046,,59346,Ramona CDP,,-116.8499116,33.02183224
5007047,,59346,Ramona CDP,,-116.8487736,33.02430243
5112278,SRA,59346,Ramona CDP,,-116.9070695,33.07294489
5112381,,59346,Ramona CDP,,-116.9497688,33.03080071
5112382,,59346,Ramona CDP,,-116.9279059,33.05241163
5112383,,59346,Ramona CDP,,-116.9327651,33.0542514
5112384,SRA,59346,Ramona CDP,,-116.9044513,33.04668419
5112385,,59346,Ramona CDP,,-116.9031575,33.048811
5112386,,59346,Ramona CDP,,-116.9146355,33.0407905
5112387,,59346,Ramona CDP,,-116.901245,33.035141
5112388,,59346,Ramona CDP,,-116.897202,33.03522316
5112391,SRA,59346,Ramona CDP,,-116.9522025,33.01479423
5112392,,59346,Ramona CDP,,-116.9378873,33.02119695
5112394,SRA,59346,Ramona CDP,,-116.9295705,33.0143405
5112395,,59346,Ramona CDP,,-116.9380904,33.01624123
5112396,SRA,59346,Ramona CDP,,-116.9258564,33.01682307
5112401,SRA,59346,Ramona CDP,,-116.8731574,33.07440761
5112402,SRA,59346,Ramona CDP,,-116.8915494,33.07075434
5112403,SRA,59346,Ramona CDP,,-116.887739,33.071933
5112404,SRA,59346,Ramona CDP,,-116.8788565,33.0642245
5112405,SRA,59346,Ramona CDP,,-116.87871,33.071618
5112406,SRA,59346,Ramona CDP,,-116.872832,33.0720475
5112407,SRA,59346,Ramona CDP,,-116.8582075,33.0815605
5112408,,59346,Ramona CDP,,-116.864976,33.064094
5112409,SRA,59346,Ramona CDP,,-116.8646344,33.0702335
5112410,SRA,59346,Ramona CDP,,-116.8581165,33.06916134
5112411,SRA,59346,Ramona CDP,,-116.8294265,33.091849
5112412,SRA,59346,Ramona CDP,,-116.8351657,33.08116015
5112413,,59346,Ramona CDP,,-116.8505334,33.06671603
5112418,SRA,59346,Ramona CDP,,-116.888924,33.0563625
5112419,LRA,59346,Ramona CDP,,-116.884379,33.046992
5112420,,59346,Ramona CDP,,-116.8707608,33.05590298
5112421,,59346,Ramona CDP,,-116.8654815,33.058879
5112422,,59346,Ramona CDP,,-116.8640523,33.04670798
5112423,,59346,Ramona CDP,,-116.8704325,33.04961114
5112424,,59346,Ramona CDP,,-116.8580298,33.04563604
5112425,,59346,Ramona CDP,,-116.8577325,33.045847
5112426,SRA,59346,Ramona CDP,,-116.858454,33.0517105
5112427,,59346,Ramona CDP,,-116.8871965,33.0445515
5112428,,59346,Ramona CDP,,-116.8875077,33.03198235
5112429,,59346,Ramona CDP,,-116.8888882,33.03295684
5112430,,59346,Ramona CDP,,-116.881061,33.0319571
5112431,,59346,Ramona CDP,,-116.8735065,33.03329135
5112432,,59346,Ramona CDP,,-116.8805684,33.03344644
5112433,,59346,Ramona CDP,,-116.8677985,33.0364495
5112434,,59346,Ramona CDP,,-116.866519,33.0376205
5112435,,59346,Ramona CDP,,-116.866064,33.0378434
5112436,,59346,Ramona CDP,,-116.8684792,33.03939698
5112437,,59346,Ramona CDP,,-116.858957,33.03909
5112438,,59346,Ramona CDP,,-116.8538759,33.03992369
5112439,,59346,Ramona CDP,,-116.8530994,33.04092733
5112440,,59346,Ramona CDP,,-116.8583175,33.04156819
5112441,,59346,Ramona CDP,,-116.856845,33.043195
5112442,LRA,59346,Ramona CDP,,-116.8563349,33.04471827
5112443,,59346,Ramona CDP,,-116.8617811,33.02773061
5112444,,59346,Ramona CDP,,-116.8624024,33.03194882
5112445,,59346,Ramona CDP,,-116.8701906,33.03286878
5112446,,59346,Ramona CDP,,-116.8701727,33.03439502
5112447,,59346,Ramona CDP,,-116.8668254,33.03471633
5112448,,59346,Ramona CDP,,-116.8716102,33.03517942
5112449,,59346,Ramona CDP,,-116.8662555,33.0352025
5112450,,59346,Ramona CDP,,-116.87087,33.0358945
5112451,,59346,Ramona CDP,,-116.866483,33.035969
5112452,,59346,Ramona CDP,,-116.8713294,33.03603833
5112453,,59346,Ramona CDP,,-116.8574965,33.03509304
5112454,SRA,59346,Ramona CDP,,-116.843509,33.050035
5112455,SRA,59346,Ramona CDP,,-116.8504341,33.04368194
5112456,SRA,59346,Ramona CDP,,-116.8328025,33.04474918
5112457,SRA,59346,Ramona CDP,,-116.838131,33.0447945
5112458,,59346,Ramona CDP,,-116.8489725,33.0273415
5112459,,59346,Ramona CDP,,-116.8483778,33.03274427
5112460,,59346,Ramona CDP,,-116.8365871,33.03199485
5112461,,59346,Ramona CDP,,-116.8877478,33.02133615
5112462,,59346,Ramona CDP,,-116.8907513,33.02618603
5112463,,59346,Ramona CDP,,-116.8920317,33.02656498
5112464,,59346,Ramona CDP,,-116.8787545,33.021914
5112465,,59346,Ramona CDP,,-116.8809015,33.0246035
5112466,,59346,Ramona CDP,,-116.8821272,33.02663107
5112467,,59346,Ramona CDP,,-116.8704973,33.02226706
5112473,,59346,Ramona CDP,,-116.8413792,33.02310149
5217634,SRA,59346,Ramona CDP,,-116.898055,33.0728675
5217739,,59346,Ramona CDP,,-116.9358045,33.03147924
5217740,,59346,Ramona CDP,,-116.8985886,33.03000964
5217745,SRA,59346,Ramona CDP,,-116.9452965,33.01466629
5217746,SRA,59346,Ramona CDP,,-116.9422664,33.01591873
5217752,SRA,59346,Ramona CDP,,-116.9319981,33.01836191
5217753,SRA,59346,Ramona CDP,,-116.9334922,33.02063958
5217754,SRA,59346,Ramona CDP,,-116.9307283,33.02170923
5217755,SRA,59346,Ramona CDP,,-116.9290546,33.01187059
5217756,SRA,59346,Ramona CDP,,-116.9343864,33.01366688
5217757,SRA,59346,Ramona CDP,,-116.9320263,33.0152306
5217758,,59346,Ramona CDP,,-116.9382685,33.0153275
5217759,SRA,59346,Ramona CDP,,-116.909333,33.0097995
5217760,SRA,59346,Ramona CDP,,-116.9013182,33.00894082
5217768,SRA,59346,Ramona CDP,,-116.8871373,33.07128515
5217769,SRA,59346,Ramona CDP,,-116.8768825,33.0648905
5217770,SRA,59346,Ramona CDP,,-116.8736095,33.0687505
5217771,SRA,59346,Ramona CDP,,-116.8647653,33.07607103
5217772,SRA,59346,Ramona CDP,,-116.8709465,33.0709515
5217773,,59346,Ramona CDP,,-116.8615335,33.06440926
5217774,,59346,Ramona CDP,,-116.8514363,33.06876869
5217775,SRA,59346,Ramona CDP,,-116.8505529,33.07994966
5217776,SRA,59346,Ramona CDP,,-116.8367895,33.08182601
5217777,SRA,59346,Ramona CDP,,-116.8159887,33.06810617
5217784,SRA,59346,Ramona CDP,,-116.884322,33.05788875
5217785,SRA,59346,Ramona CDP,,-116.883337,33.055997
5217786,SRA,59346,Ramona CDP,,-116.8812074,33.05629107
5217787,SRA,59346,Ramona CDP,,-116.8786945,33.0514375
5217788,,59346,Ramona CDP,,-116.8614132,33.06040769
5217789,,59346,Ramona CDP,,-116.8592675,33.04562682
5217790,,59346,Ramona CDP,,-116.861279,33.053582
5217791,,59346,Ramona CDP,,-116.88432,33.0398845
5217792,,59346,Ramona CDP,,-116.8934552,33.04139755
5217793,,59346,Ramona CDP,,-116.8765922,33.03722181
5217794,,59346,Ramona CDP,,-116.8786159,33.04107521
5217795,,59346,Ramona CDP,,-116.891605,33.0281315
5217796,,59346,Ramona CDP,,-116.8881129,33.03300209
5217797,,59346,Ramona CDP,,-116.8775925,33.028198
5217798,,59346,Ramona CDP,,-116.8733903,33.03143614
5217799,,59346,Ramona CDP,,-116.867257,33.0398465
5217800,,59346,Ramona CDP,,-116.8715865,33.0411225
5217801,,59346,Ramona CDP,,-116.8633105,33.042147
5217802,,59346,Ramona CDP,,-116.8630611,33.04229397
5217803,,59346,Ramona CDP,,-116.8644855,33.043397
5217804,,59346,Ramona CDP,,-116.8523495,33.03778
5217805,,59346,Ramona CDP,,-116.8613399,33.04077189
5217806,,59346,Ramona CDP,,-116.860052,33.0408695
5217807,,59346,Ramona CDP,,-116.8612685,33.0450568
5217808,,59346,Ramona CDP,,-116.8587136,33.04514668
5217809,,59346,Ramona CDP,,-116.8715512,33.03106187
5217810,,59346,Ramona CDP,,-116.8617135,33.0314695
5217811,,59346,Ramona CDP,,-116.8713431,33.03449777
5217812,,59346,Ramona CDP,,-116.8669425,33.03525633
5217813,,59346,Ramona CDP,,-116.867762,33.03595617
5217814,,59346,Ramona CDP,,-116.8559509,33.02817121
5217815,,59346,Ramona CDP,,-116.8541463,33.02867068
5217816,,59346,Ramona CDP,,-116.8510995,33.0315615
5217817,,59346,Ramona CDP,,-116.8585885,33.03270181
5217818,,59346,Ramona CDP,,-116.853826,33.0360685
5217820,SRA,59346,Ramona CDP,,-116.825163,33.05158149
5217822,,59346,Ramona CDP,,-116.8485691,33.0410679
5217823,,59346,Ramona CDP,,-116.844591,33.0297095
5217824,,59346,Ramona CDP,,-116.8468229,33.03038498
5217825,,59346,Ramona CDP,,-116.84413,33.0321605
5217826,,59346,Ramona CDP,,-116.8397907,33.0351884
5217827,,59346,Ramona CDP,,-116.8426475,33.0355295
5217830,,59346,Ramona CDP,,-116.889644,33.01993168
5217831,,59346,Ramona CDP,,-116.8883054,33.02314162
5217832,,59346,Ramona CDP,,-116.8872835,33.0237815
5217833,,59346,Ramona CDP,,-116.885748,33.02425044
5217834,,59346,Ramona CDP,,-116.8846491,33.02577808
5217835,,59346,Ramona CDP,,-116.8898832,33.01078073
5217836,,59346,Ramona CDP,,-116.8613116,33.02597781
5217837,,59346,Ramona CDP,,-116.8532735,33.02648368
5217838,,59346,Ramona CDP,,-116.8653971,33.01447279
5217839,,59346,Ramona CDP,,-116.8480018,33.02695733
5217840,,59346,Ramona CDP,,-116.8471255,33.016991
5217841,,59346,Ramona CDP,,-116.8451035,33.0170165
5217857,SRA,59346,Ramona CDP,,-116.8496214,32.99936831
5323161,,59346,Ramona CDP,,-116.9499534,33.03199891
5323162,,59346,Ramona CDP,,-116.9480965,33.03080972
5323163,,59346,Ramona CDP,,-116.949391,33.03172794
5323164,,59346,Ramona CDP,,-116.9227337,33.04943198
5323165,SRA,59346,Ramona CDP,,-116.95117,33.01816976
5323169,SRA,59346,Ramona CDP,,-116.932605,33.012735
5323170,SRA,59346,Ramona CDP,,-116.919414,33.012187
5323171,,59346,Ramona CDP,,-116.9192251,33.01343256
5323172,SRA,59346,Ramona CDP,,-116.9056191,33.01086864
5323173,SRA,59346,Ramona CDP,,-116.9017984,33.01040987
5323180,SRA,59346,Ramona CDP,,-116.8866538,33.07999852
5323181,SRA,59346,Ramona CDP,,-116.8857213,33.07279824
5323182,SRA,59346,Ramona CDP,,-116.880545,33.07247
5323183,SRA,59346,Ramona CDP,,-116.8458555,33.09429371
5323184,SRA,59346,Ramona CDP,,-116.8493757,33.09443211
5323185,SRA,59346,Ramona CDP,,-116.8298986,33.09226128
5323186,,59346,Ramona CDP,,-116.8423218,33.06432606
5323187,,59346,Ramona CDP,,-116.8498215,33.068566
5323190,SRA,59346,Ramona CDP,,-116.8866131,33.05741817
5323191,SRA,59346,Ramona CDP,,-116.8780975,33.0490575
5323192,SRA,59346,Ramona CDP,,-116.881158,33.05393762
5323193,,59346,Ramona CDP,,-116.8838935,33.039834
5323194,,59346,Ramona CDP,,-116.8923665,33.041383
5323195,,59346,Ramona CDP,,-116.8848918,33.0445757
5323196,LRA,59346,Ramona CDP,,-116.88421,33.04505834
5323197,LRA,59346,Ramona CDP,,-116.8941743,33.04527034
5323198,,59346,Ramona CDP,,-116.8817175,33.04453554
5323199,,59346,Ramona CDP,,-116.889216,33.0277425
5323200,,59346,Ramona CDP,,-116.8754189,33.02870271
5323201,,59346,Ramona CDP,,-116.8732295,33.03086165
5323202,,59346,Ramona CDP,,-116.8728502,33.03106451
5323203,,59346,Ramona CDP,,-116.875381,33.0335955
5323204,,59346,Ramona CDP,,-116.874029,33.03386633
5323205,,59346,Ramona CDP,,-116.8658585,33.036884
5323206,,59346,Ramona CDP,,-116.8620816,33.03978756
5323207,,59346,Ramona CDP,,-116.8720266,33.04239365
5323208,,59346,Ramona CDP,,-116.8669042,33.04319515
5323209,,59346,Ramona CDP,,-116.8628028,33.04355152
5323210,,59346,Ramona CDP,,-116.8661776,33.04422995
5323211,,59346,Ramona CDP,,-116.8673895,33.04497989
5323212,,59346,Ramona CDP,,-116.8581973,33.03794752
5323213,LRA,59346,Ramona CDP,,-116.8539728,33.04269899
5323214,,59346,Ramona CDP,,-116.8596728,33.04287793
5323215,LRA,59346,Ramona CDP,,-116.856012,33.044866
5323216,,59346,Ramona CDP,,-116.861653,33.027427
5323217,,59346,Ramona CDP,,-116.8723025,33.0313685
5323218,,59346,Ramona CDP,,-116.8637332,33.03240892
5323219,,59346,Ramona CDP,,-116.8699358,33.03344307
5323220,,59346,Ramona CDP,,-116.869385,33.03376615
5323221,,59346,Ramona CDP,,-116.8694595,33.03407723
5323222,,59346,Ramona CDP,,-116.8696016,33.03431803
5323223,,59346,Ramona CDP,,-116.8575045,33.0296905
5323224,,59346,Ramona CDP,,-116.8594453,33.03137275
5323225,SRA,59346,Ramona CDP,,-116.8412035,33.0505105
5323226,,59346,Ramona CDP,,-116.8463856,33.05261787
5323228,SRA,59346,Ramona CDP,,-116.8455962,33.03915694
5323229,,59346,Ramona CDP,,-116.8489838,33.03978143
5323230,SRA,59346,Ramona CDP,,-116.8438785,33.0411735
5323231,SRA,59346,Ramona CDP,,-116.8421148,33.04142545
5323232,,59346,Ramona CDP,,-116.8397943,33.02736774
5323233,,59346,Ramona CDP,,-116.8498995,33.0307025
5323234,,59346,Ramona CDP,,-116.8496818,33.03273612
5323235,SRA,59346,Ramona CDP,,-116.8361988,33.03449079
5323238,,59346,Ramona CDP,,-116.8897909,33.02074625
5323239,,59346,Ramona CDP,,-116.890831,33.022976
5323240,,59346,Ramona CDP,,-116.8748605,33.0192485
5323241,,59346,Ramona CDP,,-116.880502,33.0216025
5323242,,59346,Ramona CDP,,-116.8858799,33.01671822
5323243,,59346,Ramona CDP,,-116.8736895,33.015059
5323244,,59346,Ramona CDP,,-116.8649545,33.0250445
5323245,SRA,59346,Ramona CDP,,-116.852087,33.0106155
5323246,,59346,Ramona CDP,,-116.8762804,33.0080885
5323247,,59346,Ramona CDP,,-116.8487398,33.02056261
5323248,,59346,Ramona CDP,,-116.8430385,33.0237435
5428822,SRA,59346,Ramona CDP,,-116.9073444,33.07134813
5428927,,59346,Ramona CDP,,-116.9296375,33.0535525
5428928,,59346,Ramona CDP,,-116.9095792,33.03986233
5428929,,59346,Ramona CDP,,-116.896216,33.0381933
5428930,,59346,Ramona CDP,,-116.897931,33.02892675
5428931,,59346,Ramona CDP,,-116.8967435,33.0318705
5428934,,59346,Ramona CDP,,-116.9478663,33.02002999
5428936,SRA,59346,Ramona CDP,,-116.9439272,33.01466718
5428941,,59346,Ramona CDP,,-116.9311108,33.02362509
5428942,SRA,59346,Ramona CDP,,-116.9264872,33.02450966
5428944,,59346,Ramona CDP,,-116.9365484,33.01612502
5428954,SRA,59346,Ramona CDP,,-116.854726,33.085037
5428955,SRA,59346,Ramona CDP,,-116.8872969,33.07827736
5428956,SRA,59346,Ramona CDP,,-116.8723655,33.07632
5428957,,59346,Ramona CDP,,-116.857252,33.0672745
5428958,,59346,Ramona CDP,,-116.8398418,33.07522449
5428959,,59346,Ramona CDP,,-116.8420347,33.06413842
5428960,,59346,Ramona CDP,,-116.841777,33.067454
5428961,,59346,Ramona CDP,,-116.8421335,33.07223746
5428963,SRA,59346,Ramona CDP,,-116.8835864,33.05508727
5428964,LRA,59346,Ramona CDP,,-116.8943048,33.0457244
5428965,LRA,59346,Ramona CDP,,-116.8855095,33.0468375
5428966,,59346,Ramona CDP,,-116.8805796,33.04556593
5428967,LRA,59346,Ramona CDP,,-116.8821876,33.04622153
5428968,,59346,Ramona CDP,,-116.8722299,33.05771155
5428969,SRA,59346,Ramona CDP,,-116.8687836,33.05891121
5428970,,59346,Ramona CDP,,-116.864389,33.062608
5428971,,59346,Ramona CDP,,-116.8506854,33.06285185
5428972,,59346,Ramona CDP,,-116.8678389,33.04924143
5428973,,59346,Ramona CDP,,-116.862849,33.051901
5428974,,59346,Ramona CDP,,-116.8623035,33.0539745
5428975,,59346,Ramona CDP,,-116.8578003,33.0463826
5428976,,59346,Ramona CDP,,-116.8913342,33.04236285
5428977,,59346,Ramona CDP,,-116.8822139,33.03709561
5428978,,59346,Ramona CDP,,-116.8934727,33.03205805
5428979,,59346,Ramona CDP,,-116.8914462,33.03366643
5428980,,59346,Ramona CDP,,-116.87823,33.02852025
5428981,,59346,Ramona CDP,,-116.873426,33.03522
5428982,,59346,Ramona CDP,,-116.8730488,33.03539601
5428983,,59346,Ramona CDP,,-116.870088,33.03714322
5428984,,59346,Ramona CDP,,-116.8689143,33.0391859
5428985,,59346,Ramona CDP,,-116.8705568,33.04194483
5428986,,59346,Ramona CDP,,-116.862238,33.043231
5428987,,59346,Ramona CDP,,-116.8666105,33.0433955
5428988,,59346,Ramona CDP,,-116.8619215,33.04346721
5428989,,59346,Ramona CDP,,-116.8616241,33.04414152
5428990,,59346,Ramona CDP,,-116.8648239,33.04506015
5428991,,59346,Ramona CDP,,-116.858141,33.04426
5428992,LRA,59346,Ramona CDP,,-116.8568148,33.0451819
5428993,,59346,Ramona CDP,,-116.86248,33.027468
5428994,,59346,Ramona CDP,,-116.8630573,33.03004526
5428995,,59346,Ramona CDP,,-116.8692257,33.03225025
5428996,,59346,Ramona CDP,,-116.8678644,33.0353541
5428997,,59346,Ramona CDP,,-116.8723112,33.03570996
5428998,,59346,Ramona CDP,,-116.872075,33.036186
5428999,,59346,Ramona CDP,,-116.8581401,33.03016339
5429000,,59346,Ramona CDP,,-116.8612287,33.03207013
5429001,,59346,Ramona CDP,,-116.856888,33.032784
5429002,SRA,59346,Ramona CDP,,-116.8389099,33.05810029
5429003,SRA,59346,Ramona CDP,,-116.8325682,33.04701091
5429004,SRA,59346,Ramona CDP,,-116.8342351,33.04959721
5429005,SRA,59346,Ramona CDP,,-116.817331,33.06073782
5429006,SRA,59346,Ramona CDP,,-116.8341805,33.040302
5429007,,59346,Ramona CDP,,-116.8441245,33.0285755
5429008,,59346,Ramona CDP,,-116.848865,33.0323925
5429011,,59346,Ramona CDP,,-116.8836042,33.02470066
5429012,,59346,Ramona CDP,,-116.8876895,33.02534334
5429013,,59346,Ramona CDP,,-116.8885594,33.02671617
5429014,,59346,Ramona CDP,,-116.8765174,33.02088192
5429015,,59346,Ramona CDP,,-116.874133,33.022368
5429016,,59346,Ramona CDP,,-116.879818,33.02405579
5429017,,59346,Ramona CDP,,-116.8825365,33.02544507
5429018,,59346,Ramona CDP,,-116.8840395,33.016338
5429019,,59346,Ramona CDP,,-116.8692101,33.02185132
5429020,,59346,Ramona CDP,,-116.8506745,33.0221985
5429021,SRA,59346,Ramona CDP,,-116.8594625,33.0155795
5429022,,59346,Ramona CDP,,-116.8452186,33.02423031
5429023,,59346,Ramona CDP,,-116.8487504,33.02651746
5429024,,59346,Ramona CDP,,-116.83484,33.025808
5429025,,59346,Ramona CDP,,-116.8381495,33.026909
5429032,SRA,59346,Ramona CDP,,-116.8433852,33.00099402
5535120,,59346,Ramona CDP,,-116.9054742,33.04088865
5535121,,59346,Ramona CDP,,-116.8954177,33.02926829
5535123,,59346,Ramona CDP,,-116.940955,33.020416
5535127,SRA,59346,Ramona CDP,,-116.9500777,33.01757035
5535128,SRA,59346,Ramona CDP,,-116.9480736,33.01518553
5535129,SRA,59346,Ramona CDP,,-116.9296875,33.0179375
5535130,SRA,59346,Ramona CDP,,-116.932632,33.0187095
5535131,SRA,59346,Ramona CDP,,-116.9382484,33.01878873
5535132,SRA,59346,Ramona CDP,,-116.9220175,33.020515
5535133,SRA,59346,Ramona CDP,,-116.9252775,33.016991
5535135,SRA,59346,Ramona CDP,,-116.902724,33.009147
5535144,SRA,59346,Ramona CDP,,-116.8844525,33.076529
5535145,SRA,59346,Ramona CDP,,-116.887511,33.082218
5535146,SRA,59346,Ramona CDP,,-116.8745508,33.07264148
5535147,,59346,Ramona CDP,,-116.868084,33.067319
5535148,,59346,Ramona CDP,,-116.8524266,33.06597944
5535149,,59346,Ramona CDP,,-116.8548005,33.0663645
5535150,SRA,59346,Ramona CDP,,-116.8370847,33.09454934
5535151,SRA,59346,Ramona CDP,,-116.8475282,33.08897775
5535152,SRA,59346,Ramona CDP,,-116.8365925,33.08369423
5535153,SRA,59346,Ramona CDP,,-116.8444168,33.07112879
5535157,SRA,59346,Ramona CDP,,-116.8750735,33.0535975
5535158,,59346,Ramona CDP,,-116.8644115,33.0627545
5535159,,59346,Ramona CDP,,-116.8648365,33.0456055
5535160,,59346,Ramona CDP,,-116.8618783,33.04877156
5535161,,59346,Ramona CDP,,-116.859798,33.0463375
5535162,,59346,Ramona CDP,,-116.8933617,33.03937903
5535163,,59346,Ramona CDP,,-116.8735577,33.03764178
5535164,,59346,Ramona CDP,,-116.877107,33.037713
5535165,,59346,Ramona CDP,,-116.8780664,33.03851034
5535166,,59346,Ramona CDP,,-116.8848755,33.0295735
5535167,,59346,Ramona CDP,,-116.8854966,33.03504991
5535168,,59346,Ramona CDP,,-116.882648,33.03019633
5535169,,59346,Ramona CDP,,-116.874647,33.0340015
5535170,,59346,Ramona CDP,,-116.874252,33.0340335
5535171,,59346,Ramona CDP,,-116.87311,33.034927
5535172,,59346,Ramona CDP,,-116.8712684,33.03698417
5535173,,59346,Ramona CDP,,-116.8612525,33.03881286
5535174,,59346,Ramona CDP,,-116.8584754,33.04402446
5535175,SRA,59346,Ramona CDP,,-116.8521547,33.04422164
5535176,,59346,Ramona CDP,,-116.860685,33.045311
5535177,,59346,Ramona CDP,,-116.8625856,33.03093616
5535178,,59346,Ramona CDP,,-116.8689818,33.03239888
5535179,,59346,Ramona CDP,,-116.8696523,33.03392963
5535180,,59346,Ramona CDP,,-116.866453,33.03462
5535181,,59346,Ramona CDP,,-116.867509,33.0349555
5535182,,59346,Ramona CDP,,-116.8589651,33.03189338
5535183,,59346,Ramona CDP,,-116.851691,33.032001
5535184,,59346,Ramona CDP,,-116.8432128,33.05669632
5535185,,59346,Ramona CDP,,-116.845762,33.0633735
5535186,SRA,59346,Ramona CDP,,-116.8377438,33.05310448
5535187,SRA,59346,Ramona CDP,,-116.8250635,33.04662421
5535188,SRA,59346,Ramona CDP,,-116.8261746,33.05239224
5535189,SRA,59346,Ramona CDP,,-116.841741,33.0409705
5535190,,59346,Ramona CDP,,-116.844661,33.0284515
5535191,,59346,Ramona CDP,,-116.8454265,33.030582
5535192,SRA,59346,Ramona CDP,,-116.832123,33.03398217
5535194,,59346,Ramona CDP,,-116.8921809,33.01020021
5535195,,59346,Ramona CDP,,-116.878922,33.017793
5535196,LRA,59346,Ramona CDP,,-116.8651872,33.021658
5535197,LRA,59346,Ramona CDP,,-116.8558765,33.0240995
5535198,LRA,59346,Ramona CDP,,-116.8586325,33.0247615
5535199,SRA,59346,Ramona CDP,,-116.8671438,33.00872374
5535200,SRA,59346,Ramona CDP,,-116.8521414,33.00880225
5535201,,59346,Ramona CDP,,-116.850685,33.01691907
5535202,,59346,Ramona CDP,,-116.861029,33.017298
5535207,,59346,Ramona CDP,,-116.8413735,33.02283
5640241,SRA,59346,Ramona CDP,,-116.9105875,33.074325
5640348,,59346,Ramona CDP,,-116.9473647,33.03105142
5640349,,59346,Ramona CDP,,-116.9033225,33.04871356
5640350,,59346,Ramona CDP,,-116.908011,33.0401295
5640351,LRA,59346,Ramona CDP,,-116.8975938,33.04525275
5640354,,59346,Ramona CDP,,-116.9438037,33.02025038
5640355,SRA,59346,Ramona CDP,,-116.9365809,33.01145195
5640356,SRA,59346,Ramona CDP,,-116.9362615,33.011772
5640357,SRA,59346,Ramona CDP,,-116.9208635,33.010844
5640358,SRA,59346,Ramona CDP,,-116.9194445,33.01085732
5640359,SRA,59346,Ramona CDP,,-116.9241586,33.01561148
5640360,,59346,Ramona CDP,,-116.9013848,33.02042697
5640361,,59346,Ramona CDP,,-116.8991412,33.02088354
5640362,SRA,59346,Ramona CDP,,-116.9076302,33.00943192
5640363,,59346,Ramona CDP,,-116.9075024,33.01329044
5640364,SRA,59346,Ramona CDP,,-116.901257,33.008751
5640365,SRA,59346,Ramona CDP,,-116.9010116,33.01046814
5640366,SRA,59346,Ramona CDP,,-116.9019755,33.0107715
5640373,SRA,59346,Ramona CDP,,-116.8737582,33.06760298
5640374,SRA,59346,Ramona CDP,,-116.880342,33.06819925
5640375,SRA,59346,Ramona CDP,,-116.8710998,33.07595833
5640376,SRA,59346,Ramona CDP,,-116.8668859,33.07610688
5640377,SRA,59346,Ramona CDP,,-116.8703698,33.07092252
5640378,SRA,59346,Ramona CDP,,-116.869206,33.0724915
5640379,SRA,59346,Ramona CDP,,-116.8575365,33.07117272
5640381,,59346,Ramona CDP,,-116.8428791,33.07485413
5640382,SRA,59346,Ramona CDP,,-116.8439735,33.0757825
5640383,SRA,59346,Ramona CDP,,-116.8214541,33.06606092
5640385,SRA,59346,Ramona CDP,,-116.892946,33.051851
5640386,SRA,59346,Ramona CDP,,-116.869811,33.0592405
5640387,SRA,59346,Ramona CDP,,-116.870964,33.059714
5640388,,59346,Ramona CDP,,-116.8633215,33.0510625
5640389,SRA,59346,Ramona CDP,,-116.8518247,33.04675129
5640390,SRA,59346,Ramona CDP,,-116.8593,33.050909
5640391,,59346,Ramona CDP,,-116.8919175,33.0417765
5640392,,59346,Ramona CDP,,-116.885345,33.04282786
5640393,,59346,Ramona CDP,,-116.883402,33.037478
5640394,,59346,Ramona CDP,,-116.8800095,33.0398225
5640395,,59346,Ramona CDP,,-116.8907107,33.03395907
5640396,,59346,Ramona CDP,,-116.8800144,33.02767518
5640397,,59346,Ramona CDP,,-116.875344,33.0322735
5640398,,59346,Ramona CDP,,-116.8806267,33.03232601
5640399,,59346,Ramona CDP,,-116.874193,33.0345865
5640400,,59346,Ramona CDP,,-116.8631913,33.04220805
5640401,,59346,Ramona CDP,,-116.868713,33.04345836
